published;title;summary;link
Thu, 21 Dec 2017 10:06:19 +0200;#GTMTips: Auto Link Domains With Regex;Update 5 March 2019 due to GTM not supporting negative lookbehinds any more..  Google Tag Manager makes it fairly easy to do cross-domain tracking. Basically, you list the hostnames you want to automatically decorate with linker parameters in the Auto-Link Domains field of your Page View tag, and that takes care of decorating the URLs with the necessary parameter. It&rsquo s dead easy, even if there are a bunch of traps you need to watch out for (see my post on troubleshooting cross-domain tracking issues).;https://www.simoahava.com/gtm-tips/auto-link-domains-with-regex/
Tue, 19 Dec 2017 06:50:11 +0200;Add Client ID To Custom Dimension With gtag.js;When Google released gtag.js, the new, global tracking library designed to (eventually) replace analytics.js, many Universal Analytics practitioners and users were confused (see e.g. Jeff&rsquo s great overview here). It seemed like gtag.js wasn&rsquo t really solving any immediate problem, since analytics.js had done a bang-up job with Universal Analytics tracking for all these years. However, gtag&rsquo s modus operandi is the ability to leverage the same semantic information (distributed across dataLayer!) across a number of Google products, starting with GA and AdWords.;https://www.simoahava.com/analytics/add-clientid-to-custom-dimension-gtag-js/
Tue, 12 Dec 2017 11:21:51 +0200;#GTMTips: Add A Load Listener To Script Elements;One of the challenges in working with Google Tag Manager (or any JavaScript-based platform for that matter) is what to do with race conditions. A race condition emerges when you have two resources competing for execution in the browser, and there is a degree of unpredictability to which &ldquo wins&rdquo the race.. A prime example is working with jQuery. It&rsquo s one of the most popular JavaScript libraries out there, and websites utilize it for a multitude of things, many useful for Google Tag Manager, too.;https://www.simoahava.com/gtm-tips/add-load-listener-script-elements/
Mon, 27 Nov 2017 15:12:46 +0200;Conference Biography;Simo Ahava is a recognized expert on customizing web analytics and tag management solutions to improve the entire &ldquo life cycle&rdquo of data collection, processing, and reporting. His main areas of expertise lie with Google Analytics and Google Tag Manager, and Google has appointed him as a Google Developer Expert in these fields. He is especially interested in communication structures within organizations, as he firmly believes that communication breakdowns are the underlying cause to practically all data-related problems.;https://www.simoahava.com/conference-bio/
Thu, 16 Nov 2017 14:52:07 +0000;Send Event And Custom Dimension If Google Optimize Experiment Is Running;I really like Google Optimize. It has a fairly intuitive UI, setting up experiments is easy, and there&rsquo s integrations for both Google Tag Manager and Google Analytics built into the system. It&rsquo s still a JavaScript-based, client-side A/B-testing tool, so problems with flicker and asynchronous loading are ever-present (though this is somewhat mitigated by the page-hiding snippet).. One issue with the Google Analytics integration is the difficulty of creating segments for sessions where the users were actively participating in the experiment.;https://www.simoahava.com/analytics/send-event-custom-dimension-google-optimize-experiment-running/
Fri, 03 Nov 2017 08:09:09 +0000;#GTMTips: Respect Opt-Out From Advertising And Analytics;With GDPR looming around the corner, it&rsquo s time to explore the options you have at your disposal for respecting the new, stricter regulations for tracking users and for collecting data about their visits to your website..  UPDATE 20 June 2018: Google has released the allowAdFeatures field which renders the solution below redundant (at least for the displayFeaturesTask part of it). Please refer to this article for more details on how to conditionally block the advertising hit to DoubleClick.;https://www.simoahava.com/gtm-tips/respect-opt-out-from-advertising-and-analytics/
Tue, 17 Oct 2017 19:11:27 +0000;The Scroll Depth Trigger In Google Tag Manager;Scroll depth tracking in web analytics is one of those things you simply must do, especially if you have a content-heavy site. Tracking scroll depth not only gives you an indication of how much users are digesting your content, but it also lets you turn meaningless metrics such as Bounce Rate into something far more useful.. If you&rsquo ve already been tracking scroll depth in Google Tag Manager, you&rsquo ve probably been using either Rob Flaherty&rsquo s brilliant Scroll Depth jQuery plugin, or Bounteous&rsquo equally ingenious Scroll Tracking recipe.;https://www.simoahava.com/analytics/scroll-depth-trigger-google-tag-manager/
Tue, 17 Oct 2017 19:00:02 +0000;The Element Visibility Trigger In Google Tag Manager;Holy visibility, Batman! Visibility is a seriously undervalued aspect of web analytics tracking. Too often, we fall into the trap of thinking that &ldquo Page Views&rdquo actually have something to do with &ldquo viewing&rdquo a page. Or that tracking scrolling to 25%, 50%, or 75% of vastly different pages makes sense on the aggregate level. So you will be very pleased to know that the Google Tag Manager team (who have been on FIRE recently), have just published the Element Visibility trigger.;https://www.simoahava.com/analytics/element-visibility-trigger-google-tag-manager/
Sun, 01 Oct 2017 06:43:05 +0000;Happy 5th Birthday Google Tag Manager!;5 years ago, on 1st October 2012, this lovely video popped up in Google&rsquo s Analytics Blog:. It was accompanied by a blog post, which contained a brief look into many of Google Tag Manager&rsquo s key features, some of which are still relevant today.. Google Tag Manager is a free tool that consolidates your website tags with a single snippet of code and lets you manage everything from a web interface. You can add and update your own tags, with just a few clicks, whenever you want, without bugging the IT folks or rewriting site code.;https://www.simoahava.com/analytics/happy-5th-birthday-google-tag-manager/
Tue, 26 Sep 2017 14:09:49 +0000;Prevent Site Speed Sampling Rate From Skewing Custom Dimensions And Custom Metrics;Universal Analytics can collect Page Timing data from users that load your pages. This data is populated in to the Behavior -&gt Site Speed -&gt Page Timings report, and it&rsquo s a very useful feature for optimizing your website..  However, there&rsquo s a murky underside to this generous feature. The way Page Timings collection works is that when Pageview hits are sent from the site, a sample of these (1% by default) are automatically followed by a timing hit which includes page performance data grabbed from the Navigation Timing API.;https://www.simoahava.com/analytics/prevent-site-speed-sampling-rate-skewing-custom-dimensions-custom-metrics/
Wed, 20 Sep 2017 21:29:43 +0000;The RegEx Table Variable In Google Tag Manager;Ever since the Lookup Table variable was introduced in Google Tag Manager, users have been craving for more. The Lookup Table does exactly what it promises: lookups. These are exact match operations, which are extremely inexpensive to perform, because they can only have a binary result: either the match exists in the data store being queried or it doesn&rsquo t. This performance stays constant even if the data store being queried increases in size.;https://www.simoahava.com/analytics/the-regex-table-variable-in-google-tag-manager/
